Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,19/09/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kuwait,KWT,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47868219,,0.562503397,,0.564559221,,0.98154521,0.765973866,0.770029485,0.500354409,0.426627278,0.364861727,0.412061006,0.304186642,0.298077822,0.078883208,-0.197435707,-0.195034772,-0.24606809,-0.230124101,-0.274353355,-0.336296082,-0.293836445,-0.136734888,-0.068827093,-0.033566017,
Latin America & Caribbean (excluding high income),LAC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.722833931,,-0.689512551,,-0.696313202,,-0.673779786,-0.866406024,-1.14759469,-1.317613959,-1.331525683,-1.281310558,-1.206062913,-1.248842478,-1.195731044,-1.192968726,-1.025072455,-0.940360546,-0.853411794,-0.914831579,-0.956617892,-0.938166797,-0.974052966,-1.055879116,-1.066096544,-1.03965342,
Lebanon,LBN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.659695029,,-0.47487849,,-0.466838241,,-0.415403098,-0.612619996,-0.59286356,-0.532331884,-0.999498069,-0.939466238,-0.858251393,-0.871679723,-0.915250719,-0.900145948,-0.865690708,-0.924281895,-1.042205453,-0.880549967,-0.971040368,-1.008641601,-1.113500714,-1.151236296,-1.160065055,-1.22970438,
Liberia,LBR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.500141144,,-1.536518455,,-1.098915219,,-1.034288645,-1.151747227,-1.329605699,-1.201530457,-0.723485768,-0.476487666,-0.791121185,-0.607343435,-0.574574232,-0.690497637,-0.607038319,-0.718096495,-0.77924335,-0.644358218,-0.721422374,-0.666078091,-0.851863027,-0.897809148,-0.882545769,-0.91611737,
Libya,LBY,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.871937037,,-0.907352805,,-0.854947209,,-0.944232821,-0.886524618,-0.915932536,-0.966960073,-1.087145448,-1.047780871,-0.975061655,-1.210370302,-1.262903452,-1.231681228,-1.315019011,-1.440461993,-1.52100122,-1.56126523,-1.563735485,-1.54259932,-1.513431072,-1.560313821,-1.56623435,-1.567404628,
St. Lucia,LCA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276366174,1.223055243,1.154476166,1.172405481,1.307724476,1.330940008,1.286739707,1.295473337,1.051899076,1.07990694,0.489243448,0.648622036,0.672403395,0.621789515,0.592890322,0.58912915,0.56951195,0.586345255,
Latin America & Caribbean,LCN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.318143249,,1.334758759,,1.313403845,,1.310743809,1.33278954,1.35322547,1.269663095,1.25131321,1.085534811,1.175187707,1.678731322,1.839117169,1.804687262,1.793322086,1.833727598,2.077667952,2.062478781,2.037606239,2.052322865,2.00379324,1.965282917,1.995333195,1.701240659,
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056539331,,-0.083364762,,-0.199228778,,-0.216593146,-0.27202031,-0.167387903,-0.33986178,-0.194801018,-0.146113589,-0.21860835,-0.396393329,-0.41968292,-0.399362594,-0.241880506,-0.220829561,-0.345142692,-0.348609656,-0.302074224,-0.45962736,-0.329406947,-0.281438768,-0.308005214,-0.334563583,
Lower middle income,LMC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086544938,,-0.110705473,,-0.16539517,,-0.173949227,-0.170022607,-0.106747024,0.055084318,0.01058409,-0.05820239,0.061866838,0.171797961,0.184215263,0.156146213,0.126534462,0.279653907,0.199733451,0.041506175,-0.032797739,-0.034534257,-0.110134244,-0.095152825,-0.11258103,-0.315276623,
Late-demographic dividend,LTE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421002686,,0.301575392,,0.370262295,,0.20888038,0.35301125,0.369521201,0.311570793,0.155884758,0.103202336,0.112552218,0.226648018,0.372421801,0.319815338,0.386670023,0.419104278,0.553784788,0.613774955,0.708135486,0.549186707,0.493576527,0.694379687,0.804807484,0.851239979,
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.951374531,,1.88688314,,1.983982921,,2.010144949,1.643057108,1.822564006,1.647415757,1.873079538,1.961524487,1.957137346,1.963537812,2.038584948,2.153153419,2.114363909,2.115775108,2.069382429,2.094821453,2.091780424,1.981357098,2.083855867,2.109230757,2.05540204,1.871590853,
Latvia,LVA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203338757,,0.144059569,,-0.041916825,,0.010846358,0.242927805,0.153246522,0.367340833,0.356723547,0.338474423,0.230154261,0.202161014,0.203808978,0.279343724,0.238223135,0.321524471,0.410171539,0.464092791,0.425309509,0.531276703,0.324264348,0.507602811,0.719108641,0.746790171,
"Macao SAR, China",MAC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421651006,,0.431974202,,0.409671247,,-0.070856519,0.854120076,1.400040507,0.508783102,0.345463097,0.44861266,0.431776792,0.160476461,0.412911594,0.433402777,0.417734087,0.546406925,0.843831837,0.607875586,0.84054482,0.637486637,0.711488783,0.700640678,0.800682902,0.846362829,
St. Martin (French part),MAF,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106926993,,0.103345759,,-0.233573437,,-0.240059301,-0.319970191,-0.243782789,-0.425059497,-0.476106465,-0.386843711,-0.433665723,-0.367966145,-0.231423751,-0.452251226,-0.493130356,-0.423098087,-0.305042803,-0.261249363,-0.165456429,-0.174473464,-0.266063303,-0.339404434,-0.42034483,-0.433994025,
Monaco,MCO,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.437426507,,-0.399805635,,-0.623196244,,-0.980350196,-0.884173095,-1.039575577,-0.672625899,-0.643211901,-0.660764515,-0.634429693,-0.701457858,-0.671865046,-0.625150502,-0.614259124,-0.752406657,-0.852723837,-0.915585756,-0.956894457,-0.803161204,-0.725502193,-0.623985469,-0.549642324,-0.447890878,
Madagascar,MDG,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.371093899,,-0.560736001,,-0.478630424,,0.001223482,-0.208431333,-0.323700607,-0.055555593,-0.182527557,-0.186032534,-0.266752243,-0.328544199,-0.417824775,-0.484609842,-0.670311391,-0.763889015,-0.842870653,-0.858888447,-0.914880574,-1.054602504,-1.001237273,-1.034576058,-0.990107894,-0.933383822,
Maldives,MDV,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.322940558,,-0.288014978,,-0.233863086,,-0.085250728,-0.07650464,-0.283400595,-0.428582311,-0.602049053,-0.859824717,-0.819709837,-0.667673528,-0.539183974,-0.552542269,-0.697819233,-0.740246713,-0.364196092,-0.472467184,-0.647783339,-0.79102838,-0.87240833,-0.261962295,-0.327605784,-0.371216476,
Middle East & North Africa,MEA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.512428641,,-0.389923036,,-0.073860303,,-0.250572264,-0.241587132,-0.389334857,-0.344179541,-0.325125188,-0.341457367,-0.309849888,-0.365960121,-0.439748138,-0.474737763,-0.484527588,-0.59152025,-0.842649996,-0.867699027,-0.830518782,-0.932947338,-0.929513454,-0.899168849,-0.902077496,-1.001628876,
Marshall Islands,MHL,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.316166282,-0.6469087,-0.822250843,-0.764792681,-0.689701557,-0.716677845,-0.306141883,-0.224154845,-0.000668602,-0.014499437,-0.065441877,0.016292706,0.055931047,0.023566237,0.045520242,0.082544975,0.047637369,
Middle income,MIC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.613846183,,-0.636419594,,-0.638975918,,-0.826058447,-0.651164174,-0.554222405,-0.488400877,-0.403454512,-0.394356847,-0.211421356,-0.146806985,-0.092976823,-0.106993712,-0.051175073,-0.056259628,-0.032469325,-0.238546744,-0.272066146,-0.301943868,-0.367773384,-0.434369028,-0.471355915,-0.351957202,
Mali,MLI,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.782561779,,-0.899157166,,-0.8785097,,-0.724597514,-0.744711637,-0.677577555,-0.50025326,-0.479206234,-0.426211745,-0.537264764,-0.680893421,-0.676808715,-0.648009062,-0.831212103,-0.792035818,-0.750901997,-0.680633843,-0.655201256,-0.6436131,-0.690690398,-0.69189322,-0.783605337,-0.867007017,
Malta,MLT,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478994995,,0.52776742,,0.921760798,,0.774747252,0.918518543,0.831408501,0.816374123,1.002685428,1.015983105,0.987337589,0.766730249,0.784824491,0.758895993,0.935569167,0.976357043,0.846917331,0.896879792,0.715547621,0.73516196,0.575679779,0.235603198,0.367434621,0.31758076,
Myanmar,MMR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.500766754,,-1.33447063,,-1.361532331,,-1.303026319,-1.472589135,-1.649900556,-1.540683031,-1.659772635,-1.625574231,-1.615746021,-1.659667373,-1.672808766,-1.594689012,-1.069791675,-1.006056309,-0.883994281,-0.831322014,-0.620570064,-0.571613848,-0.590794861,-0.624560773,-0.659091353,-1.027559519,
Middle East & North Africa (excluding high income),MNA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497083396,,-0.177505895,,-0.156703547,-0.411994487,-0.467464656,-0.354254246,-0.383750975,-0.381186187,-0.239523485,-0.219349295,-0.253896862,-0.222925067,-0.129764125,-0.286885977,-0.075149357,-0.094629236,-0.053473834,-0.055764098,0.012017991,-0.004423457,-0.01882487,-0.019546321,
Mongolia,MNG,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111758478,,0.110406369,,-0.266555637,,0.025880625,-0.221844956,-0.269411176,-0.604816973,-0.587645471,-0.613750696,-0.664763153,-0.761497498,-0.733134985,-0.696974516,-0.535095811,-0.477977753,-0.471893132,-0.484458685,-0.480891764,-0.448331207,-0.423940271,-0.43183437,-0.470110238,-0.528645813,
Northern Mariana Islands,MNP,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.424003124,,-0.390381545,,-0.534364283,,-0.499133259,-0.64217937,-0.613359034,-0.534635305,-0.618245721,-0.512877285,-0.487182707,-0.428717107,-0.436986297,-0.4961963,-0.569021642,-0.602598667,-0.669381857,-0.759358644,-0.883654296,-0.838228941,-0.787948489,-0.85269475,-0.766310096,-0.811555684,
Mauritania,MRT,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.555694163,,-0.515584171,,-0.486816674,,-0.083033614,-0.074341983,-0.365095526,-0.535383821,-0.74640882,-0.576470912,-0.785068154,-0.608217955,-0.71273458,-0.641656637,-0.793573499,-0.846679747,-0.932531476,-0.911429107,-0.736587822,-0.748368979,-0.790253997,-0.845596373,-0.793287754,-0.821054399,
Mauritius,MUS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034662131,,0.221581787,,0.198928252,,0.328717023,0.192945927,0.152764663,0.219137654,0.273244053,0.350999236,0.440310746,0.46592325,0.482350141,0.463920891,0.252168298,0.252099127,0.317963988,0.254001796,0.136081845,0.187208578,0.214242041,0.241273746,0.465649992,0.467553556,
Malawi,MWI,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.316063106,,-0.260301352,,-0.228705078,,-1.021617532,-0.758814633,-0.801194429,-0.715679586,-0.549526334,-0.516006529,-0.445902675,-0.405897647,-0.488746434,-0.426366478,-0.477253526,-0.619572818,-0.761226177,-0.773165464,-0.765194535,-0.666532099,-0.744663119,-0.773438156,-0.371219993,-0.300203651,
Malaysia,MYS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383064538,,0.363078088,,0.286160767,,0.246729285,0.315719813,0.323187053,0.170079783,0.213225633,0.166801289,-0.090506412,-0.093942709,0.057084449,0.022571575,0.213312954,0.333291233,0.396689087,0.211023852,0.05502791,0.021052003,0.327022016,0.259306163,0.253653616,0.170527324,
North America,NAC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808773279,,0.735702813,,0.773133337,,0.114022799,0.189308584,0.115224101,0.150281817,0.196952045,0.311637253,0.641149759,0.269764304,0.315519512,0.277477235,0.321495771,0.30405581,0.261683822,0.299405813,0.309852898,0.290749907,0.334220558,0.345387161,0.303862303,0.258660823,
New Caledonia,NCL,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.865590096,,-1.073254228,,-0.945642471,,-1.020486593,-0.916420162,-0.887320101,-0.724550962,-0.848922551,-0.761082709,-0.730393648,-0.611198545,-0.658249199,-0.652857542,-0.647685707,-0.61886847,-0.695217669,-0.650866568,-0.643615961,-0.665512443,-0.570549071,-0.525908709,-0.617668211,-0.546674609,
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.189008594,,-1.160612702,,-1.324634433,,-1.502067566,-1.417653799,-1.383372903,-1.180775523,-1.126394391,-1.066939831,-0.900948942,-1.041885853,-1.051508546,-1.189361453,-1.175933242,-1.226869226,-1.28350389,-1.070220828,-1.021906614,-1.077942014,-1.064718127,-1.079277754,-1.082718611,-1.070116878,
Nicaragua,NIC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56454438,,-0.959317148,,-0.935892701,,-0.479136646,-0.541941702,-0.446660161,-0.616481483,-0.673504472,-0.767759442,-0.768929601,-0.727106392,-0.755830348,-0.737969637,-0.78167814,-0.738182664,-0.887117863,-0.882364571,-0.877425969,-0.876199365,-1.004571557,-1.01394856,-1.160550714,-1.236290574,
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.081897736,,2.089596987,,2.138006687,,2.068361998,1.995902896,1.975515485,1.960848689,2.040526152,2.159472227,2.102768421,2.124158621,2.090060711,2.08139801,2.090583324,2.016783476,1.960696101,1.872336745,1.898642421,1.784498334,1.923831224,1.902886987,2.031072617,2.035641909,
Norway,NOR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.138954878,,2.162262917,,2.123349667,,2.114974499,2.010966539,1.912864566,2.000252724,2.123553276,1.98258388,1.891875744,1.984983444,2.07725215,2.142632484,2.247982264,2.286827564,2.222894669,2.241137266,2.19155407,2.232707739,2.086008072,2.07048583,2.097700119,2.14091754,
Nepal,NPL,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.639208674,,-0.595585644,,-0.567300498,,-0.463561416,-0.588842928,-0.953119218,-0.742212892,-0.692943096,-0.791534424,-0.818007648,-0.704490542,-0.695682704,-0.78744036,-0.814642906,-0.688907444,-0.588590503,-0.576670051,-0.795287371,-0.746279299,-0.661833346,-0.666650355,-0.572755277,-0.530735135,
Nauru,NRU,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.356638461,-0.328292847,-0.399734557,0.009977117,-0.047846243,-0.024551125,-0.649806023,-0.478502005,-0.530125439,-0.434362471,-0.477816433,-0.558374107,-0.453386813,-0.467435479,-0.428823858,
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.110245705,,2.148452997,,2.181960344,,2.262573242,2.284625292,2.352138042,2.19131422,2.322551012,2.317683935,2.297525167,2.380318642,2.3294034,2.290867567,2.307887793,2.334091425,2.249640226,2.274009466,2.278953552,2.237046719,2.170815468,2.16713047,2.14821744,2.201695204,
OECD members,OED,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414642155,,0.724727273,,0.766030848,,0.903639674,0.560884476,0.657538533,0.387739003,0.345938504,0.345133305,0.506844521,0.327373415,0.319510162,0.13220188,0.175082937,0.152669773,0.304765224,0.264559597,0.333613366,0.242988527,0.241789311,0.448438466,0.227259785,0.086335801,
Other small states,OSS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.220030427,,-1.080915213,,-0.894909561,,-0.955985904,-0.804457188,-1.178812027,-1.062045574,-0.818344295,-0.818873346,-0.899149179,-1.075625777,-1.089610696,-1.083392024,-1.068792224,-0.962642074,-0.838965237,-0.806425869,-0.872386277,-0.777308524,-0.777166605,-0.857092738,-0.832873285,-0.785676658,
Panama,PAN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.201105654,,-0.139865473,,-0.319528043,,-0.335230827,-0.395565361,-0.300811678,-0.390578359,-0.363584548,-0.339885622,-0.101286359,-0.327103823,-0.358153433,-0.354332805,-0.395119667,-0.380920947,-0.36968109,-0.409979105,-0.551290393,-0.591011941,-0.588354707,-0.623118281,-0.562733948,-0.570509851,
Peru,PER,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.398885548,,-0.433163524,,-0.404046178,,-0.30640474,-0.154854536,-0.429986924,-0.367371053,-0.221562147,-0.272556156,-0.206874341,-0.332539886,-0.253887415,-0.243967727,-0.404069632,-0.460638314,-0.599589348,-0.580630243,-0.407064289,-0.539692044,-0.576467693,-0.488679647,-0.503286481,-0.63322556,
Philippines,PHL,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.358871847,,-0.38195014,,-0.527593672,,-0.538531899,-0.635371625,-0.707702458,-0.662843585,-0.889426827,-0.778005183,-0.778095126,-0.78673923,-0.781123996,-0.685034811,-0.573895454,-0.37990436,-0.439453065,-0.456914037,-0.496135116,-0.484400183,-0.554191113,-0.585154712,-0.488711298,-0.508519769,
Palau,PLW,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.328292847,-0.399734557,-0.502526104,-0.536440134,-0.433817923,-0.649806023,-0.478502005,-0.530125439,-0.434362471,-0.477816433,-0.558374107,-0.453386813,-0.467435479,-0.428823858,
Papua New Guinea,PNG,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.433467239,,-0.698877692,,-0.786500871,,-0.947748065,-0.813447833,-0.995903432,-1.151023388,-1.139937162,-1.118341684,-1.17647028,-1.242565989,-1.039379001,-1.0335747,-0.938103914,-0.959146857,-0.909913182,-0.927550018,-0.924967051,-0.894592583,-0.856745481,-0.991500795,-0.580902517,-0.755582631,
Poland,POL,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707913816,,0.788555205,,0.695001423,,0.381513625,0.401545793,0.106035829,0.247518659,0.25655055,0.283813983,0.452767491,0.43509984,0.513736725,0.562475681,0.659753621,0.645880938,0.682209432,0.726477802,0.791953325,0.730618954,0.651599288,0.638833582,0.645016313,0.572010398,
Pre-demographic dividend,PRE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421651006,,0.431974202,,0.861537576,,1.310743809,1.33278954,1.259595275,1.269663095,0.506991565,0.405738354,0.407875597,0.483497262,0.472344607,0.431618601,0.533097982,0.466359109,0.456755251,0.081544898,0.029041329,0.133287415,0.035833023,0.009210821,0.012312412,0.400498539,
"Korea, Dem. People's Rep.",PRK,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.284346581,,-1.248694539,,-1.302906513,,-1.026662588,-1.431557894,-1.385844946,-1.284464478,-1.44351685,-1.543960094,-1.518466353,-1.289080858,-1.283196568,-1.31766355,-1.287028551,-1.291033268,-1.304089785,-1.254368782,-1.446556211,-1.486262083,-1.570937753,-1.593940496,-1.685602784,-1.605067134,
Portugal,PRT,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371544838,,1.252704144,,1.148266554,,1.218020082,1.119102359,1.125666976,1.061878324,1.00923574,1.028802752,1.059230208,1.085582972,1.062663555,1.081251621,0.955447733,0.912236094,0.909682035,0.925335169,0.892202318,0.854094982,0.835465908,0.774474919,0.747629642,0.768555641,
Paraguay,PRY,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.166014671,,-1.326429367,,-1.373702288,,-1.365068436,-1.436838865,-1.426462889,-1.355833054,-1.16153121,-1.211035728,-0.979693532,-0.788950503,-0.707593381,-0.695635736,-0.850602806,-1.04777801,-1.010692,-0.998630822,-0.742890298,-0.73010546,-0.850952446,-0.875117302,-0.838050485,-1.007155418,
West Bank and Gaza,PSE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041491508,,0.025493989,,-0.087982185,,-0.329601347,-0.378244728,-0.021255206,-0.49689728,-0.303130627,-0.116835959,-0.440319508,-0.108424991,-0.113489479,-0.453298777,-0.25758794,-0.258733332,-0.283548146,-0.458670765,-0.155563965,-0.032752439,-0.199808404,-0.330311328,-0.554746866,-0.738599837,
Pacific island small states,PSS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
